Date;Time;CO(GT);PT08.S1(CO);NMHC(GT);C6H6(GT);PT08.S2(NMHC);NOx(GT);PT08.S3(NOx);NO2(GT);PT08.S4(NO2);PT08.S5(O3);T;RH;AH
13/12/2004;21.00.00;2.8;887;321;8.6;383;421;1720;32;551;574;30.4;55.7;0.688
13/12/2004;22.00.00;2.9;793;317;7.0;383;249;1749;88;786;310;23.7;34.7;1.29
13/12/2004;23.00.00;0.6;647;126;3.2;383;248;1770;94;774;228;21.5;76.5;0.435
14/12/2004;00.00.00;3.5;954;333;12.9;383;337;1781;162;1336;435;22.6;48.8;0.59
14/12/2004;01.00.00;3.7;1074;265;9.8;383;517;1621;130;1004;554;17.5;51.3;1.282
14/12/2004;02.00.00;0.6;647;119;1.1;383;258;1738;88;793;228;18.3;52.3;0.41
14/12/2004;03.00.00;1.0;647;260;2.2;383;17;2062;45;551;228;5.3;25.0;1.286
14/12/2004;04.00.00;3.8;1128;120;9.2;383;426;1731;161;1307;620;12.3;22.2;0.57
14/12/2004;05.00.00;1.9;647;370;6.1;383;38;2036;103;906;228;17.6;69.5;1.303
14/12/2004;06.00.00;0.1;647;295;0.1;383;170;1888;57;551;302;21.7;71.2;0.293
14/12/2004;07.00.00;0.2;647;211;0.9;383;428;1643;80;657;640;14.5;65.4;0.877
14/12/2004;08.00.00;1.8;647;338;6.3;383;194;1758;92;687;255;37.1;41.3;1.211
14/12/2004;09.00.00;0.5;647;67;2.5;383;158;1762;98;730;228;24.3;36.2;1.752
14/12/2004;10.00.00;1.6;647;146;5.9;383;289;1761;62;566;262;20.0;39.6;0.686
14/12/2004;11.00.00;2.2;701;194;10.1;383;247;1803;63;617;291;6.4;13.6;0.273
14/12/2004;12.00.00;4.2;1195;430;11.8;383;139;1867;226;1915;228;17.5;43.8;0.54
14/12/2004;13.00.00;1.7;647;116;4.1;383;380;1686;128;1031;365;22.1;47.2;1.247
14/12/2004;14.00.00;3.7;978;55;13.0;383;433;1761;93;720;468;17.3;46.3;1.78
14/12/2004;15.00.00;4.2;1020;80;13.0;383;458;1763;131;1148;528;16.9;37.0;0.732
14/12/2004;16.00.00;4.2;1211;304;15.6;425;330;1647;120;887;377;16.7;52.7;1.383
14/12/2004;17.00.00;2.5;647;161;9.3;383;138;1912;69;691;228;12.4;66.4;1.035
14/12/2004;18.00.00;0.1;647;202;4.2;383;53;1961;21;551;228;8.0;31.8;1.18
14/12/2004;19.00.00;2.8;677;290;8.8;383;2;2052;87;696;228;35.5;39.9;0.908
14/12/2004;20.00.00;3.6;1061;202;8.6;383;404;1815;104;791;545;10.0;9.2;0.569
14/12/2004;21.00.00;2.0;647;237;7.2;383;275;1954;107;864;388;14.3;70.2;1.516
14/12/2004;22.00.00;4.6;1348;268;14.6;383;181;1912;25;551;298;20.0;39.5;0.82
14/12/2004;23.00.00;3.4;992;177;11.8;383;2;2001;232;1826;228;1.6;50.7;0.689
15/12/2004;00.00.00;2.9;791;202;10.8;383;64;1919;228;1838;228;30.4;40.1;1.078
15/12/2004;01.00.00;3.7;1022;240;10.7;383;2;2197;134;1066;228;27.4;50.4;0.948
15/12/2004;02.00.00;2.6;691;300;6.4;383;466;1565;114;714;482;6.0;58.1;1.82
15/12/2004;03.00.00;0.1;647;142;0.1;383;343;1791;85;885;475;15.4;37.6;1.04
15/12/2004;04.00.00;1.5;647;7;0.1;383;46;1941;140;1252;228;25.7;56.7;1.003
15/12/2004;05.00.00;3.8;1102;282;12.4;413;496;1495;107;765;622;17.8;18.8;1.408
15/12/2004;06.00.00;1.0;647;306;2.4;383;135;2028;173;1335;228;26.0;61.2;1.016
15/12/2004;07.00.00;1.8;647;237;7.6;383;299;1621;156;1241;417;30.2;34.2;1.261
15/12/2004;08.00.00;0.7;647;243;0.1;383;299;1588;72;630;381;11.4;58.6;1.141
15/12/2004;09.00.00;4.6;1310;164;14.9;383;231;1870;79;677;274;21.7;57.2;1.395
15/12/2004;10.00.00;4.5;1280;265;17.6;430;199;1815;159;1188;228;8.4;88.7;1.427
15/12/2004;11.00.00;0.9;647;299;4.3;383;251;1833;146;1358;437;14.3;64.1;0.652
15/12/2004;12.00.00;2.4;647;223;9.5;383;203;1836;59;551;239;18.6;69.6;0.564
15/12/2004;13.00.00;1.2;647;454;4.5;383;284;1820;91;872;312;19.2;53.7;0.537
15/12/2004;14.00.00;3.0;906;69;6.3;383;290;1744;105;796;357;11.2;51.7;1.154
15/12/2004;15.00.00;2.9;748;233;9.5;383;165;1939;111;974;289;22.8;16.6;1.585
15/12/2004;16.00.00;3.3;1053;106;11.3;383;414;1742;109;906;477;6.3;72.6;0.294
15/12/2004;17.00.00;2.6;790;301;6.2;383;117;2029;156;1180;233;11.0;82.2;1.744
15/12/2004;18.00.00;6.3;1680;67;19.8;470;305;1856;119;1006;383;26.6;48.8;1.357
15/12/2004;19.00.00;0.7;647;91;0.1;383;194;1836;116;949;291;11.6;37.1;0.524
15/12/2004;20.00.00;0.1;647;157;0.1;383;113;1965;76;687;228;20.2;38.9;0.856
15/12/2004;21.00.00;1.6;647;243;4.2;383;203;1870;121;906;298;31.1;45.7;0.632
15/12/2004;22.00.00;0.1;647;161;3.1;383;144;1917;111;886;244;17.9;35.5;1.493
15/12/2004;23.00.00;0.1;647;162;0.1;383;346;1616;89;784;450;28.8;53.3;1.298
16/12/2004;00.00.00;0.7;647;200;1.9;383;231;1875;57;551;405;7.2;65.1;0.866
16/12/2004;01.00.00;0.9;647;194;2.6;383;455;1684;174;1302;537;13.3;46.7;0.992
16/12/2004;02.00.00;0.8;647;359;1.4;383;100;2065;198;1590;228;19.8;56.8;1.318
16/12/2004;03.00.00;2.9;894;283;10.6;383;2;2091;124;1012;228;9.7;65.5;0.896
16/12/2004;04.00.00;1.4;647;187;0.6;383;306;1766;181;1447;400;14.3;42.6;0.672
16/12/2004;05.00.00;1.9;647;417;8.3;383;509;1584;124;1056;545;19.2;76.7;0.954
16/12/2004;06.00.00;3.4;1015;264;10.9;383;320;1663;46;551;319;19.3;81.8;1.123
16/12/2004;07.00.00;1.1;647;125;6.1;383;101;2063;127;1101;228;15.5;71.5;0.582
16/12/2004;08.00.00;1.8;647;242;0.2;383;89;1843;96;799;274;3.3;53.3;0.879
16/12/2004;09.00.00;2.7;731;268;3.6;383;555;1405;135;997;654;12.8;31.7;0.978
16/12/2004;10.00.00;0.1;647;152;0.1;383;187;1921;188;1520;228;6.8;58.7;1.008
16/12/2004;11.00.00;0.1;647;118;1.3;383;90;1934;88;703;228;17.4;55.6;1.506
16/12/2004;12.00.00;2.6;728;226;7.3;383;428;1678;131;999;452;17.7;80.2;1.225
16/12/2004;13.00.00;2.8;917;183;10.3;383;223;1836;154;1113;371;17.0;43.0;1.195
16/12/2004;14.00.00;5.0;1533;358;18.1;383;2;1913;178;1329;228;10.5;36.5;0.556
16/12/2004;15.00.00;2.4;731;288;8.9;383;564;1577;160;1214;724;4.6;80.0;0.803
16/12/2004;16.00.00;3.3;882;157;10.8;383;335;1705;59;560;393;29.4;45.1;1.108
16/12/2004;17.00.00;1.9;647;258;6.2;383;14;1951;59;551;228;18.2;49.4;0.972
16/12/2004;18.00.00;2.6;653;338;7.0;383;459;1746;149;1295;635;15.5;38.1;1.344
16/12/2004;19.00.00;4.5;1331;85;14.2;394;85;1994;94;674;228;17.5;52.3;1.263
16/12/2004;20.00.00;0.1;647;120;0.1;383;76;1754;65;551;228;7.3;49.0;0.18
16/12/2004;21.00.00;2.7;818;216;7.2;383;109;1929;170;1315;255;28.3;48.9;1.097
16/12/2004;22.00.00;5.1;1352;221;17.5;460;542;1651;95;738;848;12.3;51.5;1.193
16/12/2004;23.00.00;2.5;778;213;7.2;383;558;1453;191;1549;683;17.1;49.6;0.18
17/12/2004;00.00.00;4.5;1250;188;12.8;383;162;1801;91;784;228;21.9;27.8;1.139
17/12/2004;01.00.00;1.3;647;187;5.0;383;506;1674;77;717;753;23.7;68.6;2.102
17/12/2004;02.00.00;2.1;680;254;7.5;383;2;1962;109;703;228;17.8;63.6;0.796
17/12/2004;03.00.00;2.2;729;325;6.6;383;385;1533;149;1357;553;9.8;58.7;0.811
17/12/2004;04.00.00;0.1;647;172;0.1;383;454;1732;127;931;499;22.8;36.8;1.09
17/12/2004;05.00.00;0.5;647;449;2.5;383;476;1604;203;1638;610;24.8;68.0;1.414
17/12/2004;06.00.00;0.6;647;404;3.9;383;257;1823;121;1046;232;27.4;47.8;1.367
17/12/2004;07.00.00;3.3;840;344;11.0;383;332;1729;104;887;378;22.3;42.1;0.676
17/12/2004;08.00.00;3.4;776;277;8.4;383;136;1980;185;1573;228;34.8;45.9;1.131
17/12/2004;09.00.00;2.6;647;408;7.9;383;249;1712;141;1213;339;19.2;46.5;0.852
17/12/2004;10.00.00;3.3;930;190;9.8;383;220;1876;93;778;297;19.6;29.1;0.767
17/12/2004;11.00.00;1.9;647;138;4.0;383;212;1935;124;1055;228;27.8;62.2;1.344
17/12/2004;12.00.00;3.8;1058;168;13.3;383;419;1556;123;888;679;30.9;51.8;1.969
17/12/2004;13.00.00;2.2;647;122;8.1;383;278;1717;103;768;340;29.1;63.8;0.914
17/12/2004;14.00.00;2.2;647;229;8.6;383;505;1727;121;896;594;17.4;39.3;0.76
17/12/2004;15.00.00;1.8;647;246;3.7;383;283;1859;51;551;262;24.1;55.9;0.563
17/12/2004;16.00.00;3.1;866;237;10.3;383;581;1469;95;692;760;26.5;47.5;1.452
17/12/2004;17.00.00;1.6;647;216;5.0;383;433;1555;133;986;448;18.5;41.8;1.87
17/12/2004;18.00.00;3.5;963;230;11.9;383;232;1836;87;626;340;11.2;55.0;0.4
17/12/2004;19.00.00;0.6;647;382;2.1;383;272;1808;70;615;257;10.0;60.7;0.867
17/12/2004;20.00.00;0.6;647;276;1.9;383;117;1901;111;827;228;21.0;38.7;0.18
17/12/2004;21.00.00;3.1;1013;305;9.7;383;270;1970;90;790;309;25.0;75.8;1.254
17/12/2004;22.00.00;2.0;681;236;8.7;383;95;1975;49;551;228;14.3;44.8;0.736
17/12/2004;23.00.00;1.5;647;64;3.1;383;449;1573;50;551;435;11.9;86.2;0.61
18/12/2004;00.00.00;3.4;862;45;10.5;383;193;1929;132;1029;268;13.9;36.3;0.752
18/12/2004;01.00.00;1.3;647;415;6.3;383;300;1764;117;1033;282;19.2;43.2;0.462
18/12/2004;02.00.00;1.9;647;167;4.4;383;2;1944;128;1029;228;24.2;13.6;1.485
18/12/2004;03.00.00;4.1;1111;159;11.6;383;205;1907;98;812;292;21.0;48.9;1.318
18/12/2004;04.00.00;4.3;1277;241;15.2;383;189;1966;40;551;230;18.1;69.5;1.542
18/12/2004;05.00.00;4.4;1315;270;11.1;383;386;1707;71;636;494;29.1;31.8;0.789
18/12/2004;06.00.00;1.8;647;282;6.9;383;325;1661;97;775;451;39.8;60.0;1.152
18/12/2004;07.00.00;3.9;1030;386;11.4;383;401;1687;133;931;495;18.1;37.9;1.177
18/12/2004;08.00.00;0.8;647;360;3.4;383;313;1672;29;551;365;30.9;54.3;1.201
18/12/2004;09.00.00;0.9;647;140;0.4;383;434;1670;2;551;441;12.5;63.8;0.809
18/12/2004;10.00.00;0.1;647;310;2.7;383;310;1812;182;1432;547;27.1;86.9;1.237
18/12/2004;11.00.00;4.5;1229;181;11.9;383;35;1813;141;1105;228;11.4;69.7;1.348
18/12/2004;12.00.00;0.9;647;204;4.5;383;232;1871;70;551;278;15.2;43.9;1.097
18/12/2004;13.00.00;2.0;647;114;4.0;383;240;1778;101;906;262;17.7;22.8;1.097
18/12/2004;14.00.00;0.9;647;57;6.4;383;2;1953;92;800;228;2.6;57.5;1.719
18/12/2004;15.00.00;3.1;836;215;9.9;383;90;1821;126;930;228;3.4;73.5;1.312
18/12/2004;16.00.00;1.6;647;127;9.1;383;558;1467;88;713;712;11.2;49.9;0.679
18/12/2004;17.00.00;0.3;647;306;0.1;383;203;1977;57;551;228;28.6;41.7;0.872
18/12/2004;18.00.00;2.8;715;191;8.0;383;229;1884;136;989;410;16.1;62.7;1.661
18/12/2004;19.00.00;0.1;647;247;2.9;383;2;2101;200;1725;228;25.3;46.3;2.066
18/12/2004;20.00.00;1.0;647;347;0.3;383;39;1899;138;1079;228;4.8;44.3;0.772
18/12/2004;21.00.00;0.1;647;76;0.1;383;320;1887;116;865;407;20.9;54.4;1.219
18/12/2004;22.00.00;0.2;647;149;1.5;383;174;1854;102;726;274;21.5;61.8;1.158
18/12/2004;23.00.00;2.4;647;235;5.6;383;76;1875;75;581;228;10.3;30.8;1.189
19/12/2004;00.00.00;0.1;647;247;1.4;383;444;1558;93;577;621;32.9;19.3;0.677
19/12/2004;01.00.00;0.1;647;322;0.7;383;138;1805;131;1042;228;7.9;28.8;1.232
19/12/2004;02.00.00;2.1;647;300;3.8;383;46;1902;169;1456;228;16.1;35.2;0.681
19/12/2004;03.00.00;1.4;647;227;6.4;383;252;1726;172;1451;288;37.6;82.2;0.297
19/12/2004;04.00.00;4.9;1520;246;13.3;383;121;1975;121;1007;228;10.4;41.2;1.337
19/12/2004;05.00.00;4.7;1367;249;16.6;385;121;2111;121;1168;228;13.0;57.8;1.735
19/12/2004;06.00.00;0.9;647;78;3.2;383;236;1790;115;944;228;19.2;39.3;0.84
19/12/2004;07.00.00;2.9;820;203;8.5;383;147;1863;140;1050;228;7.4;37.5;1.006
19/12/2004;08.00.00;3.2;936;241;8.0;383;2;1849;115;989;228;22.1;67.5;0.636
19/12/2004;09.00.00;1.3;647;261;4.9;383;331;1660;116;939;563;3.8;18.4;1.076
19/12/2004;10.00.00;0.1;647;130;0.1;383;378;1567;71;576;551;18.0;71.3;0.95
19/12/2004;11.00.00;2.1;647;97;9.2;383;207;1898;70;588;228;29.6;48.9;0.659
19/12/2004;12.00.00;1.9;647;195;8.6;383;340;1881;79;606;311;23.1;50.9;0.762
19/12/2004;13.00.00;1.5;647;404;8.2;383;189;1761;124;1145;228;17.7;67.4;0.203
19/12/2004;14.00.00;2.8;788;140;9.4;383;2;1982;98;656;228;15.4;73.1;0.316
19/12/2004;15.00.00;1.1;647;329;2.7;383;383;1673;236;1960;522;17.3;33.9;0.209
19/12/2004;16.00.00;0.5;647;368;1.1;383;230;1870;131;1063;329;15.7;23.1;0.722
19/12/2004;17.00.00;2.3;683;222;6.6;383;269;1793;188;1543;396;21.2;20.9;0.876
19/12/2004;18.00.00;2.7;647;153;9.1;383;229;1985;184;1443;279;23.2;49.3;1.139
19/12/2004;19.00.00;0.5;647;266;2.5;383;218;1765;133;1188;271;19.1;33.3;1.391
19/12/2004;20.00.00;3.4;936;236;13.5;383;267;1857;111;959;236;23.6;27.2;0.42
19/12/2004;21.00.00;0.1;647;136;0.4;383;270;1735;69;551;346;22.1;57.8;1.402
19/12/2004;22.00.00;1.3;647;155;1.5;383;439;1520;84;762;628;8.0;59.0;0.871
19/12/2004;23.00.00;1.8;647;261;4.9;383;313;1863;153;1250;341;-0.7;44.6;1.26
20/12/2004;00.00.00;1.3;647;306;7.1;383;426;1809;125;960;543;19.4;44.5;1.258
20/12/2004;01.00.00;1.4;647;187;1.2;383;476;1651;82;551;577;14.4;53.2;1.093
20/12/2004;02.00.00;4.8;1349;211;16.7;383;2;1947;103;885;228;19.6;28.1;1.161
20/12/2004;03.00.00;1.0;647;281;2.3;383;441;1555;128;972;570;31.4;58.5;1.279
20/12/2004;04.00.00;5.6;1595;201;16.0;383;345;1768;114;955;560;15.9;62.0;2.009
20/12/2004;05.00.00;2.8;709;189;9.6;383;320;1573;101;929;494;20.5;71.5;2.127
20/12/2004;06.00.00;2.3;858;146;10.4;383;397;1751;110;818;409;11.2;18.0;0.866
20/12/2004;07.00.00;2.8;794;144;9.7;383;205;1802;2;551;256;21.9;57.7;1.569
20/12/2004;08.00.00;5.7;1547;471;17.7;452;338;1694;113;819;464;11.7;58.9;1.024
20/12/2004;09.00.00;0.8;647;199;0.1;383;84;1846;62;616;228;26.0;76.2;1.251
20/12/2004;10.00.00;0.6;647;347;1.7;383;29;1861;130;1189;228;19.0;45.7;0.721
20/12/2004;11.00.00;1.1;647;377;0.8;383;327;1733;119;1027;332;16.8;45.7;1.474
20/12/2004;12.00.00;2.2;647;200;6.4;383;235;1827;148;1226;332;4.9;45.1;1.239
20/12/2004;13.00.00;0.1;647;253;0.2;383;245;1796;149;1266;448;7.0;42.2;1.492
20/12/2004;14.00.00;2.2;647;227;2.3;383;123;1988;195;1537;228;22.6;33.7;0.732
20/12/2004;15.00.00;4.5;1369;64;17.2;479;305;1760;17;551;290;27.3;31.6;0.18
20/12/2004;16.00.00;2.4;813;70;5.1;383;180;1912;106;796;307;19.9;37.3;1.81
20/12/2004;17.00.00;1.7;647;222;5.2;383;238;1691;15;551;305;16.2;56.7;0.733
20/12/2004;18.00.00;1.3;647;177;5.2;383;171;1827;136;999;228;18.4;33.7;0.96
20/12/2004;19.00.00;3.4;841;397;13.5;383;123;2020;104;916;228;16.9;59.7;1.757
20/12/2004;20.00.00;1.0;647;195;1.6;383;214;1906;90;714;245;12.4;48.4;0.595
20/12/2004;21.00.00;4.7;1261;403;10.1;383;427;1684;125;977;572;7.2;58.3;1.231
20/12/2004;22.00.00;4.9;1400;172;17.7;483;173;1830;62;634;228;7.3;60.9;1.837
20/12/2004;23.00.00;2.5;705;399;5.5;383;226;1743;201;1620;228;12.5;44.3;1.126
21/12/2004;00.00.00;2.1;647;266;7.5;383;205;1793;101;884;236;18.7;69.0;1.848
21/12/2004;01.00.00;3.6;1017;271;12.3;383;148;1932;116;1125;325;7.4;68.6;1.038
21/12/2004;02.00.00;3.7;1078;169;5.3;383;434;1494;106;837;609;17.4;29.0;1.425
21/12/2004;03.00.00;1.0;647;272;0.1;383;37;2113;157;1296;228;12.0;37.2;0.952
21/12/2004;04.00.00;1.4;647;378;3.6;383;232;1912;55;551;228;4.6;43.4;0.695
21/12/2004;05.00.00;0.3;647;204;0.1;383;116;2003;152;1196;228;12.9;66.4;1.087
21/12/2004;06.00.00;2.7;760;185;6.0;383;332;1782;88;744;475;19.9;71.1;0.18
21/12/2004;07.00.00;3.1;821;194;10.1;383;266;1795;88;798;325;13.0;54.1;0.618
21/12/2004;08.00.00;0.3;647;371;0.7;383;426;1688;155;1304;606;29.8;73.2;0.929
21/12/2004;09.00.00;1.5;647;299;5.4;383;358;1684;100;810;361;23.0;43.1;1.151
21/12/2004;10.00.00;0.3;647;355;1.7;383;258;1962;142;909;327;26.4;74.5;1.705
21/12/2004;11.00.00;0.9;647;247;0.1;383;359;1701;143;1031;384;42.9;65.1;0.892
21/12/2004;12.00.00;2.9;808;221;6.8;383;373;1662;96;916;566;13.4;52.0;0.707
21/12/2004;13.00.00;1.1;647;258;5.1;383;106;1893;124;917;228;6.5;60.1;1.114
21/12/2004;14.00.00;1.7;647;319;8.6;383;364;1650;89;811;420;11.7;69.3;0.741
21/12/2004;15.00.00;0.1;647;194;0.1;383;291;1831;112;798;258;18.5;41.5;0.343
21/12/2004;16.00.00;2.4;766;348;8.2;383;320;1701;135;1008;451;21.1;38.3;0.728
21/12/2004;17.00.00;2.1;674;252;8.3;383;183;1843;67;591;255;19.5;58.3;0.559
21/12/2004;18.00.00;1.1;647;7;4.1;383;115;2014;134;1197;228;14.4;45.7;1.305
21/12/2004;19.00.00;1.9;688;301;5.5;383;87;2015;128;1078;228;21.3;49.1;0.712
21/12/2004;20.00.00;2.4;664;97;6.4;383;2;1916;41;551;228;27.1;75.4;1.303
21/12/2004;21.00.00;1.0;647;299;7.2;383;137;1984;77;551;228;12.0;35.3;0.727
21/12/2004;22.00.00;0.1;647;303;0.5;383;619;1391;79;551;778;10.6;63.9;1.131
21/12/2004;23.00.00;4.7;1273;249;15.7;496;371;1582;91;698;489;33.7;53.7;1.228
22/12/2004;00.00.00;1.3;647;269;4.7;383;294;1738;67;551;228;9.0;30.1;0.728
22/12/2004;01.00.00;2.0;689;322;4.8;383;393;1709;158;1260;509;24.8;27.3;0.601
22/12/2004;02.00.00;3.6;931;170;11.5;383;206;1817;163;1488;228;16.4;9.4;1.305
22/12/2004;03.00.00;7.1;2022;293;22.0;589;186;1886;75;551;228;29.9;41.5;0.655
22/12/2004;04.00.00;0.4;647;328;0.6;383;201;1808;57;551;286;15.7;30.7;0.424
22/12/2004;05.00.00;2.8;779;385;9.5;383;133;1728;112;1032;228;21.2;49.7;0.659
22/12/2004;06.00.00;1.2;647;112;1.9;383;145;1867;176;1466;228;7.5;52.1;0.731
22/12/2004;07.00.00;1.4;647;256;2.1;383;243;1683;216;1643;264;12.6;19.9;1.428
22/12/2004;08.00.00;1.1;647;126;4.7;383;255;1795;80;551;287;20.0;13.5;0.229
22/12/2004;09.00.00;0.6;647;122;0.8;383;448;1540;3;551;600;12.7;58.4;1.586
22/12/2004;10.00.00;2.1;647;252;6.0;383;402;1719;41;551;635;7.7;42.1;0.681
22/12/2004;11.00.00;0.1;647;225;0.1;383;18;2093;27;551;228;35.0;34.4;1.102
22/12/2004;12.00.00;3.5;767;326;13.0;383;200;1700;133;1247;243;17.8;44.3;1.325
22/12/2004;13.00.00;2.2;705;185;8.2;383;76;1775;117;860;228;27.2;56.5;0.907
22/12/2004;14.00.00;2.7;767;205;10.2;383;2;1974;123;935;228;33.3;65.5;0.609
22/12/2004;15.00.00;1.5;647;238;5.6;383;259;1882;167;1409;298;13.8;48.7;1.704
22/12/2004;16.00.00;1.6;647;136;2.2;383;334;1745;191;1553;266;17.3;53.1;0.888
22/12/2004;17.00.00;2.6;686;149;8.6;383;256;1760;153;1347;228;18.6;64.7;0.838
22/12/2004;18.00.00;0.5;647;324;0.4;383;312;1663;148;1251;273;21.8;64.3;1.804
22/12/2004;19.00.00;1.6;647;165;3.4;383;194;1902;42;551;228;26.9;68.3;0.818
22/12/2004;20.00.00;0.9;647;330;4.0;383;88;2051;88;749;228;25.8;27.1;0.18
22/12/2004;21.00.00;0.9;647;275;6.2;383;189;1698;179;1445;243;23.8;9.2;1.64
22/12/2004;22.00.00;0.1;647;70;3.3;383;455;1659;86;552;589;15.4;35.6;0.564
22/12/2004;23.00.00;4.0;1103;268;14.1;383;303;1960;166;1501;228;17.9;64.9;1.784
23/12/2004;00.00.00;1.2;647;267;3.7;383;13;1940;118;866;228;8.0;48.0;1.078
23/12/2004;01.00.00;3.8;1052;258;11.7;383;265;1772;150;1196;369;23.7;70.4;0.977
23/12/2004;02.00.00;3.6;1037;204;9.9;383;440;1644;71;551;385;36.5;27.7;0.474
23/12/2004;03.00.00;0.3;647;128;0.6;383;362;1677;149;1206;335;20.1;35.9;1.225
23/12/2004;04.00.00;0.6;647;345;3.8;383;442;1733;82;673;622;29.2;56.2;0.592
23/12/2004;05.00.00;5.7;1641;208;22.0;440;18;2129;124;1038;228;24.7;52.5;1.222
23/12/2004;06.00.00;4.6;1255;134;13.1;383;265;1651;111;854;399;13.6;52.7;1.044
23/12/2004;07.00.00;2.1;647;261;2.7;383;192;1771;170;1448;232;10.9;46.3;1.53
23/12/2004;08.00.00;2.5;674;147;7.0;383;337;1830;152;1169;363;8.9;47.0;0.654
23/12/2004;09.00.00;1.3;647;127;5.9;383;116;1955;28;551;228;19.0;77.3;0.486
23/12/2004;10.00.00;2.8;872;182;13.0;383;113;1944;74;551;228;22.5;47.2;0.754
23/12/2004;11.00.00;1.1;647;154;6.3;383;245;1859;82;678;325;22.9;67.4;1.139
23/12/2004;12.00.00;0.1;647;131;2.9;383;104;1923;146;1291;228;8.9;48.4;1.582
23/12/2004;13.00.00;0.3;647;294;0.1;383;285;1809;89;693;228;27.9;67.7;0.809
23/12/2004;14.00.00;2.2;658;207;5.3;383;2;1972;60;626;228;13.6;47.3;0.916
23/12/2004;15.00.00;0.6;647;336;0.1;383;425;1641;47;551;438;19.0;45.5;1.059
23/12/2004;16.00.00;2.1;647;136;5.2;383;2;1990;147;1074;228;12.9;47.1;0.65
23/12/2004;17.00.00;0.6;647;53;3.9;383;384;1659;13;551;397;8.5;62.9;0.477
23/12/2004;18.00.00;1.1;647;232;6.6;383;157;1911;163;1295;248;7.9;23.7;0.969
23/12/2004;19.00.00;3.3;958;394;11.4;383;24;2004;51;551;228;23.7;41.9;1.339
23/12/2004;20.00.00;2.5;835;268;7.5;383;272;1633;91;753;403;17.9;60.3;0.877
23/12/2004;21.00.00;2.1;647;523;4.7;383;381;1678;56;551;604;9.2;46.9;1.35
23/12/2004;22.00.00;3.4;864;249;10.6;383;423;1663;68;626;545;13.0;35.7;0.364
23/12/2004;23.00.00;2.8;781;240;9.4;383;418;1787;102;791;548;29.4;47.1;0.963
24/12/2004;00.00.00;4.2;1251;13;10.4;383;114;1885;106;743;228;25.1;61.5;0.18
24/12/2004;01.00.00;1.5;647;258;6.7;383;277;1785;38;551;228;22.9;69.0;1.134
24/12/2004;02.00.00;1.5;647;234;4.1;383;2;1992;93;746;228;34.9;30.5;0.62
24/12/2004;03.00.00;0.3;647;179;2.8;383;258;1899;117;1033;228;30.0;77.8;1.316
24/12/2004;04.00.00;1.5;647;205;4.9;383;297;1666;135;963;245;18.3;37.0;0.18
24/12/2004;05.00.00;3.5;852;211;11.8;404;188;1786;14;551;228;13.7;47.0;1.42
24/12/2004;06.00.00;4.0;1168;200;11.3;383;2;1930;90;743;228;38.7;31.5;0.41
24/12/2004;07.00.00;3.5;964;416;10.5;383;155;1877;14;551;263;27.6;53.0;0.772
24/12/2004;08.00.00;0.1;647;182;1.6;383;537;1450;88;655;658;13.6;40.5;0.621
24/12/2004;09.00.00;3.7;954;234;11.5;442;305;1872;92;673;278;7.3;39.4;1.29
24/12/2004;10.00.00;0.1;647;179;0.1;383;171;1895;143;1198;228;0.0;56.0;1.09
24/12/2004;11.00.00;3.4;915;292;11.1;383;221;1869;159;1095;378;7.8;46.6;1.332
24/12/2004;12.00.00;1.6;647;234;6.0;383;304;1924;63;551;344;14.2;37.8;1.156
24/12/2004;13.00.00;3.1;823;191;12.8;383;8;1965;127;1064;228;28.7;40.7;0.804
24/12/2004;14.00.00;0.3;647;35;3.2;383;16;2054;144;1183;228;25.9;59.2;0.607
24/12/2004;15.00.00;3.8;1279;241;12.0;383;133;1939;77;633;342;20.1;27.1;1.23
24/12/2004;16.00.00;0.1;647;188;0.1;383;167;1988;150;1069;228;22.9;54.3;1.21
24/12/2004;17.00.00;1.2;647;212;3.4;383;520;1638;119;854;494;11.7;30.3;0.72
24/12/2004;18.00.00;0.8;647;105;1.4;383;256;1753;99;906;314;7.5;58.3;0.612
24/12/2004;19.00.00;0.1;647;354;1.3;383;166;1900;119;950;228;16.2;72.1;1.125
24/12/2004;20.00.00;2.3;647;299;9.4;383;254;1744;37;551;423;25.9;34.6;1.522
24/12/2004;21.00.00;4.7;1323;353;17.5;451;2;1961;119;894;228;18.4;34.1;1.004
24/12/2004;22.00.00;5.9;1748;326;18.0;513;107;1912;72;580;228;23.7;82.3;0.906
24/12/2004;23.00.00;2.3;672;274;6.3;383;131;1879;114;876;228;18.3;62.5;0.89
25/12/2004;00.00.00;3.7;1027;109;11.0;383;89;1856;93;816;228;7.6;43.9;0.421
25/12/2004;01.00.00;2.5;647;393;4.1;383;434;1470;126;930;437;20.3;47.7;1.47
25/12/2004;02.00.00;2.8;917;129;6.7;383;346;1746;170;1428;502;14.9;29.0;0.909
25/12/2004;03.00.00;1.7;647;192;5.3;383;60;1980;119;1084;228;26.7;13.4;0.652
25/12/2004;04.00.00;2.4;647;285;8.5;383;52;1987;161;1337;228;5.4;48.3;0.326
25/12/2004;05.00.00;2.9;815;289;10.3;383;53;2109;63;551;228;30.3;40.8;1.303
25/12/2004;06.00.00;1.3;647;272;2.7;383;217;1703;181;1520;228;8.1;60.0;1.328
